Id,text,source,title,n_tokens,title_ratio,year,month,has_timestamp
9465,"congress oks $136b corporate tax-cut bill washington - the senate shipped president bush a wide-ranging $136 billion corporate tax-cut bill and a disaster aid package on monday, letting lawmakers head home for the finale of the presidential and congressional campaigns. florida, a vote-rich prize that both parties covet, will be chief beneficiary of the $14.5 billion disaster measure as the state rebuilds from a battering by four recent hurricanes...",RedNova,Congress OKs $136B Corporate Tax-Cut Bill,69,0.09030837004405286,,,0
9466,voller takes $4m roma job former german national coach rudi voller will take the reins at roma for one year. voller will earn with a salary of 2.7 million euros ($4.,Fox,Voller takes $4m Roma job,31,0.15060240963855423,2004.0,9.0,1
9467,"people staring out of the 'goldfish bowl' as a british prime minister's wife, cherie blair has one way to deal with media intrusion - grin and bear it.",Topix.Net,People,28,0.039473684210526314,,,0
9468,glazer bid foundered on control condition cubic expression's main objection to the glazer family's 300p-per-share bid for its 29 per cent stake in manchester united was that the bid was not unconditional.,Telegraph.co.uk,Glazer bid foundered on control condition,32,0.2,2004.0,10.0,1
9469,"barney the dog big hit in gop video (ap) ap - the presidential pup made his convention debut wednesday night in a spoof on the movie ""rocky,"" showing the pooch hitting the campaign trail.",Yahoo,Barney the Dog Big Hit in GOP Video (AP),34,0.2127659574468085,,,0
9470,"sadr fighters disarm, again the rebel cleric's followers began handing in weapons monday, but some are bent on continuing to fight american forces in baghdad.",Christian,"Sadr fighters disarm, again",25,0.16981132075471697,,,0
9471,"the fifth down blog: eli manning âthrowsâ â sort of if the giants call nothing but shovel passes against the packers, eli manning will be fine. the quarterback took snaps wednesday, but he didnât lift the ball over his shoulder to zip a pass.",Boston,The Fifth Down Blog: Eli Manning âThrowsâ â Sort Of,44,0.22709163346613545,2007.0,9.0,1
9472,tough opening bids in north korea nuke talks the gulf between the u.s. and north korean positions complicates the art of the deal in beijing. but their mere presence suggests neither has a good alternative to compromise,Time,Tough Opening Bids in North Korea Nuke Talks,37,0.2,2006.0,12.0,1
9473,"italian roundup ac milan failed to take full advantage of juventus' slip-up on saturday, as roma came away from san siro with a share of the spoils in a 1-1 draw on sunday night.",ITV.com,Italian Roundup,34,0.08379888268156424,2004.0,11.0,1
9474,"pickett wins judgment in land dispute by deborah wheeler, walton sun, santa rosa beach, fla. dec. 16--the eagle did not land. christmas came early for defuniak springs resident diane pickett this year. pickett, tied up in the courts over a land dispute since 2004, received word dec.",RedNova,Pickett Wins Judgment in Land Dispute,47,0.13028169014084506,2006.0,12.0,1
9475,"ugandan govt to sign peace deal with rebels on friday the ugandan government has announced to sign a peace agreement with the lord's resistance army (lra) rebels on friday to end the 18-year conflict in northern uganda, radio uganda reported on thursday.",Xinhua,Ugandan govt to sign peace deal with rebels on Friday,42,0.20784313725490197,2004.0,12.0,1
9476,big pileup snarls pennsylvania traffic on cnn,News,Big pileup snarls Pennsylvania traffic,7,0.8260869565217391,,,0
9477,"bengals uncertain of palmer's status cincinnati bengals coach marvin lewis said yesterday that he expects quarterback carson palmer to play again this season, but he doesn't know if it will be this week.",Washington,Bengals Uncertain Of Palmer&#39;s Status,33,0.19607843137254902,,,0
9478,"50 cent plays concert in kosovo us rapper 50 cent plays his first gig in kosovo at an open-air stadium to a crowd of 25,000 people.",BBC,50 Cent plays concert in Kosovo,26,0.23484848484848486,2007.0,12.0,1
9479,"europe seeks to pressure china at eu-asia meeting \ (afp)\ afp - european foreign ministers will confront china over kosovo, the darfur conflict and its tacit support for myanmar at a major eu-asia meeting which began here monday, diplomats said.",Yahoo,"Europe seeks to pressure China at EU-Asia meeting \
    (AFP)\
",40,0.2550607287449393,2007.0,5.0,1
9480,"friend: racy pix not 'idol' contestant \ (ap)\ ap - a close friend of ""american idol"" semi-finalist antonella barba says that the aspiring singer is not the subject of some graphically sexual pictures purported to be of her that were posted on the internet last week.",Yahoo,"Friend: Racy pix not 'Idol' contestant \
    (AP)\
",46,0.19029850746268656,2007.0,2.0,1
9481,usc smells orange blossom the oranges flew from the stands onto the turf and exploded on impact as a topsy-turvy game came to a wild end with usc's national title hopes still thriving.,San,USC smells Orange blossom,33,0.13513513513513514,,,0
9482,"donate organs, save money do the right thing -- for humanity and your heirs' wallets.",Motley,"Donate Organs, Save Money",15,0.29069767441860467,,,0
9483,court to rule on pinochet appeal a chilean appeals court is set to rule on whether former leader augusto pinochet is fit to stand trial.,BBC,Court to rule on Pinochet appeal,25,0.23357664233576642,2004.0,12.0,1
9484,oil prices may go down in 2008 \ (the christian science monitor)\ the christian science monitor - many energy experts are predicting that the price of oil will fall in 2008 from its current level of about $93 a barrel.,Yahoo,"Oil prices may go down in 2008 \
    (The Christian Science Monitor)\
",40,0.319634703196347,2007.0,12.0,1
9485,rugby: williams slams english clubs over player release edinburgh : scotland's australian coach matt williams blasted england's premiership clubs following their refusal to release players for saturday's test here at murrayfield against australia.,Channel,Rugby: Williams slams English clubs over player release,33,0.2217741935483871,2004.0,11.0,1
9486,drug cuts heart failure among blacks a study designed especially for black patients with heart failure showed that an experimental drug cut their death rate by 43 percent.,Health,Drug Cuts Heart Failure Among Blacks,28,0.20930232558139536,,,0
9487,"gm, uaw talks have until midnight detroit (reuters) - negotiations for a new labor contract between general motors corp and the united auto workers union resumed on friday morning as the no. 1 u.s. automaker heads toward a midnight deadline to either clinch a deal or face a possible strike.",Reuters,"GM, UAW talks have until midnight",50,0.11301369863013698,2007.0,9.0,1
9488,obama fundraiser defects to clinton \ (ap)\ ap - a longtime democratic fundraiser has abandoned barack obama's campaign to help rival hillary rodham clinton win the party's presidential nomination.,Yahoo,"Obama fundraiser defects to Clinton \
    (AP)\
",29,0.24242424242424243,2007.0,10.0,1
9489,"culture in peril as satellite tv comes to borneo's penan \ (afp)\ afp - as the roar of heavy chainsaws echoes in the distance, 54-year-old ajang kiew, once a nomadic penan tribesman, wages a losing battle to save his culture in borneo's rainforests.",Yahoo,"Culture in peril as satellite TV comes to Borneo's Penan \
    (AFP)\
",43,0.28,2008.0,2.0,1
9490,"dylan documentary shows genius in the making los angeles (hollywood reporter) - with all due respect to ""i'm not there,"" todd haynes' imaginative and often dazzling meditation on the pop-culture mythology of bob dylan, there ain't nothing like the real thing.",Reuters,Dylan documentary shows genius in the making,41,0.16923076923076924,2007.0,10.0,1
9491,football: liverpool earn point liverpool come away with a point from the opening group c game against psv eindhoven.,BBC,Football: Liverpool earn point,19,0.2564102564102564,2006.0,9.0,1
9492,"sri lanka confirms chikungunya viral fever epidemic colombo (reuters) - sri lanka has confirmed an epidemic of the mosquito-borne chikungunya viral fever, a top health official said on saturday. doctors suspect it has infected 5,000 people in the island's far north.",Reuters,Sri Lanka confirms Chikungunya viral fever epidemic,41,0.19101123595505617,2006.0,11.0,1
9493,dolphins save swimmers from shark life: pod of altruistic dolphins swims in circles around humans until they can escape.,\,Dolphins save swimmers from shark  ,19,0.2892561983471074,2004.0,11.0,1
9494,"amd stock down after income warning shares of chip maker advanced micro devices inc. plummeted more than 20 percent in tuesday trading after the company warned that its fourth-quarter operating income will be ""down significantly"" from the third quarter.",Washington,AMD Stock Down After Income Warning,39,0.1377952755905512,,,0
9495,qurei nominated as chief of palestinian security council palestinian prime minister ahmed qurei was nominated by acting president rawhi fattouh as chief of the national security council on sunday.,Xinhua,Qurei nominated as chief of Palestinian security council,29,0.28426395939086296,2004.0,11.0,1
9496,"fading red sox world series hopes in good hands cleveland, ohio (reuters) - josh beckett carries boston red sox world series hopes to the mound on thursday for a must-win game five against the cleveland indians and they could not be in safer hands.",Reuters,Fading Red Sox World Series hopes in good hands,44,0.18875502008032127,2007.0,10.0,1
9497,saints' hodge is suspended for four games new orleans (sports network) - linebacker sedrick hodge was suspended for four games by the nfl for violating the league's substance abuse policy.,Reuters,Saints' Hodge Is Suspended for Four Games,30,0.21693121693121692,,,0
9498,"white house expresses confidence in embattled annan united nations, new york: the bush administration on thursday eased the pressure it had been putting on secretary general kofi annan since american calls for his resignation, saying for the first time that it had faith in him and did not want to see him",International,White House expresses confidence in embattled Annan,52,0.16666666666666666,,,0
9499,"garcia surges to lead carnoustie, scotland -- there is a picture window stretching eight years that looks as it did when last the british open stopped here along the north sea. a gray, somber sky. spits of rain. a scottish summer chill. an 18th hole that packs a ferocious punch. all aspects were in place for yesterday's opening round of the 136th edition, just ...",New,Garcia surges to lead,65,0.05722070844686648,2007.0,7.0,1
9500,"anaheim angels team report - september 28 (sports network) - the anaheim angels and texas rangers will continue their battle for the division crown this evening, as they continue a four-game series at ameriquest field.",Sports,Anaheim Angels Team Report - September 28,35,0.1872146118721461,,,0
9501,"bc women cleared for takeoff the saint joseph's hawks brought their mascot to conte forum last night to cheer on the women's basketball team. but all the big bird could do was stand on the sidelines and flap his brown wings hopelessly as the boston college eagles rolled, 65-41, before 1,007.",New,BC women cleared for takeoff,51,0.09556313993174062,,,0
9502,"scientists in usa saw tsunami coming minutes after a massive earthquake rocked the indian ocean on sunday, international ocean monitors knew that a tsunami would likely follow.",USA,Scientists in USA saw tsunami coming,27,0.2033898305084746,,,0
9503,"rome hails release of hostages rome - hundreds of people cheered and applauded on tuesday outside the home of one of the two italian aid workers freed in baghdad, celebrating the release of the women after an anguished three-week wait.",News24,Rome hails release of hostages,40,0.1271186440677966,,,0
9504,"wary court considers medical marijuana angel mcclary raich, left, and her husband attorney rob raich listen during a news conference in oakland, calif. in this june 28, 2004 file photo.",ABC,Wary Court Considers Medical Marijuana,30,0.20430107526881722,,,0
9505,"u.s. sends strong message to pakistan on taliban bagram airbase (reuters) - vice president dick cheney flew into pakistan and afghanistan on monday to press for a united front in the war against the resurgent taliban, with media reports saying he would tell islamabad only results count.",Reuters,U.S. sends strong message to Pakistan on Taliban,47,0.16666666666666666,2007.0,2.0,1
9506,"astronaut tried to kidnap love rival: police \ (reuters)\ reuters - disguised in a dark wig, \ glasses and a trench coat, u.s. space shuttle astronaut lisa \ nowak waited in hiding for a woman she considered a rival for \ another astronaut's affections and tried to kidnap her, police \ in orlando said on monday.",Yahoo,"Astronaut tried to kidnap love rival: police \
    (Reuters)\
",56,0.19745222929936307,2007.0,2.0,1
9507,"cronin thrown for loss greg cronin offered anger. he offered disappointment. he offered apologies. after the sky-high expectations of his northeastern hockey team were shattered in a flurry of goals in the first seven minutes of last night's opening beanpot game against harvard, the huskies coach offered the awful truth.",New,Cronin thrown for loss,50,0.06811145510835913,2008.0,2.0,1
9508,"tennessee valley authority to pursue 2 new reactors spring city, tenn., jan. 28 -- the tennessee valley authority will submit applications to build two new nuclear reactors under the government's streamlined licensing process and restart its oldest reactor after a 22-year shutdown at browns ferry, tva officials told the chattanooga times free press.",Washington, Tennessee Valley Authority to Pursue 2 New Reactors ,53,0.15056818181818182,2007.0,1.0,1
9509,"pied-piper police guard bush from protests (afp) afp - reporters who tail us president george w. bush around the world were surprised by a ""pied piper""-like method for minimizing protests at a rally in the crucial state of ohio.",Yahoo,Pied-piper police guard Bush from protests (AFP),39,0.2096069868995633,,,0
9510,"amazon.com launches digital download service los angeles (reuters) - amazon.com amzn.o on thursday unveiled a widely anticipated internet service offering movies and tv shows that can be downloaded to personal computers, moving it into a nascent and higher-margin business.",Reuters,Amazon.com launches digital download service,39,0.16058394160583941,2006.0,9.0,1
9511,asylum family 'racist city' claim judges tell an asylum seeker who says swansea is violent and racist he must live there if he wants a council home.,BBC,Asylum family 'racist city' claim,27,0.2214765100671141,2006.0,10.0,1
9512,"court to hear marijuana case local sheriff's deputies and us drug enforcement administration agents disagreed when they converged on diane monson's house in oroville, calif.",Washington,Court to Hear Marijuana Case,25,0.16091954022988506,,,0
9513,"private craft rockets past edge of space mojave, calif: completing the first leg of a quest for a $10 million prize, a test pilot took a privately financed plane past the cusp of space on wednesday morning in a flight that had equal measures of white-knuckle moments and triumph.",Financial,Private craft rockets past edge of space,49,0.14285714285714285,,,0
9514,intel unveils laser breakthrough research work could mean data gets in and out of computer chips at speed of light.,BBC,Intel unveils laser breakthrough,20,0.27586206896551724,,,0
9515,"dilemma of dealing with burma the latest political shake-up in rangoon has strengthened hardliners and damaged prospects for democratic reform. western experts on burma believe the head of its military junta, than shwe",BBC,Dilemma of dealing with Burma,33,0.1324200913242009,2004.0,10.0,1
9516,"tariffs imposed on chinese paper imports the commerce department will impose sanctions against some chinese paper imports, reversing 23 years of us trade policy, it said yesterday.",Boston,Tariffs imposed on Chinese paper imports,27,0.22099447513812154,2007.0,6.0,1
9517,deadlocked bush and kerry hit swing states hard president bush and sen. john kerry begin a frantic sprint to the presidential campaign's finish on sunday as polls showed the race for the white house remained too close to call.,Reuters,Deadlocked Bush and Kerry Hit Swing States Hard,39,0.20704845814977973,2004.0,10.0,1
9518,"update 1-spurs go down 1-0 at portsmouth tottenham hotspur lost for the second time in the premier league this season, 1-0 at portsmouth on monday and remain in ninth place 12 points behind leaders arsenal.",Reuters,UPDATE 1-Spurs go down 1-0 at Portsmouth,35,0.1932367149758454,,,0
9519,"""euros accepted"" signs pop up in new york city new york (reuters) - in the latest example that the u.s. dollar just ain't what it used to be, some shops in new york city have begun accepting euros and other foreign currency as payment for merchandise.\ \ \",Reuters,"""Euros Accepted"" signs pop up in New York City",48,0.17898832684824903,2008.0,2.0,1
9520,sun: $92m to settle kodak suit network computer maker sun microsystems inc. thursday said it agreed to pay $92 million to settle a long-running patent infringement lawsuit with eastman kodak co.,CNN/Money,Sun: $92M to settle Kodak suit,31,0.15384615384615385,2004.0,10.0,1
9521,"china sees no deadline for north korea talks beijing (reuters) - the next round of six-party talks could make concrete progress toward persuading north korea to abandon nuclear weapons, china said on tuesday, but no deadline has been set for negotiators.",Reuters,China sees no deadline for North Korea talks,41,0.17254901960784313,2006.0,12.0,1
9522,"former ibm and acs executive joins platform solutions, inc. to drive sales growth and expand market for open mainframe servers platform solutions, inc. (psi), the first developer of a new generation of open mainframe(tm) servers, today announced michael o'hara, a 30-year ibm veteran, has joined the company as executive vice president of sales. mr.",RedNova,"Former IBM and ACS Executive Joins Platform Solutions, Inc. To Drive Sales Growth and Expand Market for Open Mainframe Servers",54,0.36,2007.0,1.0,1
9523,"spain to offer illegal workers chance of papers (reuters) reuters - spain is poised to offer hundreds of\ thousands of illegal immigrants a fresh start thanks to a\ partial amnesty, at the same time allowing officials to keep\ better tabs on its foreigners after the march 11 bombings.",Yahoo,Spain to Offer Illegal Workers Chance of Papers (Reuters),48,0.1993006993006993,2004.0,12.0,1
9524,nyc mayor makes stand for new stadium (ap) ap - it's the mayor's visionary project — or his $1.4 billion boondoggle. it's a boon to construction unions — or the bane of new york's police and firefighters. it will bring the olympics to new york — or ruin one of the city's great neighborhoods.,Yahoo,NYC Mayor Makes Stand for New Stadium (AP),54,0.14334470989761092,2005.0,2.0,1
9525,"'oh my god', said dying diana \ (afp)\ afp - princess diana repeatedly said ""oh my god"" as she lay beside her boyfriend dodi fayed in the crashed car in a paris road tunnel in 1997, the inquest into their death heard thursday.",Yahoo,"'Oh my God', said dying Diana \
    (AFP)\
",43,0.1894273127753304,2007.0,10.0,1
9526,colombian rebels to release three hostages colombia's leftist rebels said yesterday they would release three of the dozens of high-profile hostages they are holding as bargaining chips with the colombian government,Guardian,Colombian rebels to release three hostages,31,0.19534883720930232,2007.0,12.0,1
9527,"barcelona's samuel eto'o out 5 months madrid, spain -- fc barcelona striker samuel eto'o will be sidelined five months after surgery to repair a torn meniscus in his right knee, the club said thursday.",Washington, Barcelona's Samuel Eto'o Out 5 Months ,34,0.19306930693069307,2006.0,9.0,1
9528,"student arrested, tasered at kerry event \ (ap)\ ap - video of police tasering a persistent questioner of sen. john kerry became an internet and tv sensation tuesday, generating fierce debate about free speech and the motives of the college student involved — a known prankster who often posts practical jokes online.",Yahoo,"Student arrested, Tasered at Kerry event \
    (AP)\
",52,0.16666666666666666,2007.0,9.0,1
9529,"at funeral and grave sites, arabs mourn arafat yasser arafat's funeral began friday with prayers for the palestinian leader after his wooden coffin, draped in the palestinian flag, was carried into an egyptian military mosque.",USA,"At funeral and grave sites, Arabs mourn Arafat",35,0.2026431718061674,,,0
9530,"business news in brief louisville, ky. new chairman not from family brown-forman corp., producer of the jack daniel's and southern comfort, will for the first time be led by a chairman not descended from the founder of the 137-year-old beverage company.",RedNova,Business News in Brief,41,0.08661417322834646,2007.0,3.0,1
9531,north korea reactor in spotlight as iaea visits beijing (reuters) - the chief of the u.n. nuclear watchdog held the agency's first talks with north korea in more than four years in pyongyang on wednesday but the north's top nuclear negotiator said he was too busy to attend.,Reuters,North Korea reactor in spotlight as IAEA visits,48,0.1709090909090909,2007.0,3.0,1
9532,"whatever became of google finance? if a financial portal falls in the woods, it doesn't make a cash register-ringing sound.\",Motley,Whatever Became of Google Finance?,20,0.272,2007.0,8.0,1
9533,"paris backs 'new sanctions' on iran: french fm \ (afp)\ afp - french foreign minister bernard kouchner said on thursday that france backs the rapid adoption of ""new sanctions"" against iran if it maintains its refusal to suspend uranium enrichment.",Yahoo,"Paris backs &#39;new sanctions&#39; on Iran: French FM \
    (AFP)\
",40,0.27419354838709675,2007.0,5.0,1
9534,world's tallest bridge opens in france a bridge officially designated the tallest in the world was inaugurated by president jacques chirac in southern france on tuesday - a stunning feat of engineering that will carry motorists at 270m above the valley of the river tarn.,IAfrica,World&#39;s tallest bridge opens in France,45,0.15441176470588236,,,0
9535,"uaw, gm settle strike with health care trust deal detroit (reuters) - the united auto workers union and general motors corp reached a tentative contract on wednesday to end a national strike by 73,000 workers with a deal that includes a groundbreaking health-care trust fund.",Reuters,"UAW, GM settle strike with health care trust deal",45,0.17753623188405798,2007.0,9.0,1
9536,"british musical star pat kirkwood dies \ (ap)\ ap - actress pat kirkwood, once a star of british musical theater, has died, a close family friend said wednesday. she was 86.",Yahoo,"British musical star Pat Kirkwood dies \
    (AP)\
",31,0.29310344827586204,2007.0,12.0,1
9537,"a 60-mile message one woman walks in memory of her godmother. another walks for her mother, who is in remission from breast cancer. and yet another walks for her cousin, a young mother of two who died last year.",Arizona,A 60-mile message,39,0.08018867924528301,2004.0,9.0,1
9538,"both leaders taking big risks not that the hockey negotiations aren't going to proceed in utterly good faith, but the nhl owners piled up a $300 million war chest and the players union long ago warned its members to be ready to go 18 months without a paycheck.",ESPN,Both leaders taking big risks,48,0.1111111111111111,,,0
9539,doherty pleads guilty to drugs charges babyshambles singer narrowly avoids instant arrest after arriving for court hearing almost two and a half hours late.,Guardian,Doherty pleads guilty to drugs charges,24,0.24203821656050956,2007.0,7.0,1
9540,"pennington, martin guides jets past texans everyone could feel his presence on the field. defensive tackle jason ferguson did. linebacker jonathan vilma did. the entire offense did.",USA,"Pennington, Martin guides Jets past Texans",27,0.23076923076923078,,,0
9541,possible zune pics leaked are the devices in this picture interesting enough to make you buy a zune instead of an ipod?,CNET,Possible Zune pics leaked,22,0.20833333333333334,2007.0,9.0,1
9542,"undated: 14 points. tiffany porter-talbert scored 24 points, and western kentucky rallied from an 8-point halftime deficit. the lady toppers (3-3) made 16 of 28 shots in the second half after trailing 44-36 at the break.",San,UNDATED: 14 points.,36,0.08597285067873303,,,0
9543,iran denies uranium program halt iran's foreign minister denied tuesday the remark of the u.n. nuclear chief that his country has temporarily slowed its nuclear program,Time,Iran Denies Uranium Program Halt,26,0.1893491124260355,2007.0,3.0,1
9544,subscription model to dethrone apple ipod? the current holiday season must have brought a smile on steve jobâs face. their music player is selling like hot cakes with shops and stores running out of ipod and itunes is selling music like there is no tomorrow.,TechWhack,Subscription model to dethrone Apple iPod?,45,0.16091954022988506,,,0
9545,rice braces for more questioning condoleezza rice is set to be further asked to outline us policy during her confirmation hearing by senators.,BBC,Rice braces for more questioning,23,0.22377622377622378,,,0
9546,"bin laden alive, wrote to me, taliban leader says dubai (reuters) - a brother of a slain taliban leader said al qaeda chief osama bin laden was alive and well and that he had received a letter of condolence from him after his brother was killed in may.",Reuters,"Bin Laden alive, wrote to me, Taliban leader says",48,0.19367588932806323,2007.0,6.0,1
9547,"big media getting bigger reporter's notebook hollywood, calif.--the nation's leading internet journalists wrapped up an annual meeting here on sunday, confident that the world wide web is creating a new world order in a business that is dominated by a handful of large corporations",CNET,Big media getting bigger,44,0.0851063829787234,2004.0,11.0,1
9548,"chicago elects daley to sixth term mayor richard m. daley won a sixth term tuesday, overcoming a city hall corruption scandal and putting himself on course to eclipse his legendary father's record as the city's longest-serving mayor",Time,Chicago Elects Daley To Sixth Term,37,0.1459227467811159,2007.0,2.0,1
9549,"csfb, winterthur in focus in credit suisse overhaul credit suisse (csgn.vx: quote, profile, research) is set for a dramatic overhaul when chief executive oswald gruebel unveils a long-awaited plan next week to beat",Reuters,"CSFB, Winterthur in focus in Credit Suisse overhaul",33,0.2372093023255814,,,0
9550,"baghdad bombs, sadr city clashes leave 16 dead car bombs and clashes have shaken the iraqi capital wednesday, killing at least 16 people and wounding dozens more. a suicide car bomber killed six people and wounded more than 50 outside a photocopy shop",Voice,"Baghdad Bombs, Sadr City Clashes Leave 16 Dead",43,0.18253968253968253,,,0
9551,germany's fischer claims eighth gold birgit fischer wins her eighth olympic gold after guiding her german crew to victory in the women's k4 500m.,BBC,Germany's Fischer claims eighth gold,24,0.2465753424657534,,,0
9552,"mcnair to start; titans without brown against jags jacksonville, fl (sports network) - the tennessee titans will have steve mcnair back at quarterback for sunday's game against jacksonville, but running back chris brown was inactive because of a turf toe injury.",Seattle,McNair to start; Titans without Brown against Jags,41,0.19011406844106463,2004.0,11.0,1
9553,"apocalypse, described in visions of long ago âfragments for the end of time,â the program benjamin bagby brought to the music before 1800 series at corpus christi church on sunday, concerned itself with apocalyptic visions.",New,"Apocalypse, Described in Visions of Long Ago",35,0.19298245614035087,2008.0,1.0,1
9554,"consumer confidence plummets in august (ap) ap - consumer confidence, which had been on the rise since april, declined unexpectedly sharply in august, a private research group said tuesday.",Yahoo,Consumer Confidence Plummets in August (AP),29,0.22631578947368422,,,0
9555,"bush to ask putin's help in pressuring iran kennebunkport, maine (reuters) - president george w. bush will seek russian president vladimir putin's support for wider sanctions against iran over its nuclear program, during weekend talks in maine where bush hopes to rekindle a friendship with the russian leader.",Reuters,Bush to ask Putin's help in pressuring Iran,48,0.1382636655948553,2007.0,7.0,1
9556,"poll: most support justice retirement age (ap) ap - six in 10 americans say there should be a mandatory retirement age for supreme court justices, according to an associated press poll.",Yahoo,Poll: Most Support Justice Retirement Age (AP),31,0.24731182795698925,,,0
9557,"worker mistakenly mows down seedlings perrysburg, ohio - it was a clear-cut error: a state worker mowed down 28,000 young trees that had been planted as part of a $33,000 highway beautification project. the only thing left behind were signs that read ""do not mow or spray."" ""shame on us...",RedNova,Worker Mistakenly Mows Down Seedlings,50,0.12758620689655173,2004.0,10.0,1
9558,out of the box and into the ether \n,CNN,Out of the box and into the ether,9,0.8918918918918919,,,0
9559,"typhoon brings more rain typhoon haima will continue to dump heavy rain on taiwan until tomorrow, the central weather bureau said yesterday. ""taiwan is currently under the influence of the outer bands of typhoon haima, which is bringing",eTaiwan,Typhoon brings more rain,38,0.10126582278481013,2004.0,9.0,1
9560,health hazard: computers spilling your history doctors try to balance a patient's trust with new technology.,New,Health Hazard: Computers Spilling Your History,16,0.42201834862385323,2006.0,12.0,1
9561,"new drug approved to treat chronic pain a synthetic form of a sea-snail venom was approved yesterday by the food and drug administration as a novel approach to treating severe, chronic pain.",Washington,New Drug Approved To Treat Chronic Pain,32,0.20418848167539266,2004.0,12.0,1
9562,"diamondbacks manager named wally backman, a former new york mets second baseman, was hired monday as manager of the arizona diamondbacks. this past season, backman, 45, was the minor league manager with the class a lancaster jethawks in california.",Phoenix,Diamondbacks manager named,39,0.10441767068273092,,,0
9563,college football notebook: florida's players blast decision to ... the decision to fire florida coach ron zook was welcomed by gator fans around the country. it didn't get the same reception in the locker room.,Daily,College Football Notebook: Florida&#39;s players blast decision to <b>...</b>,35,0.36492890995260663,,,0
9564,"ibm software leads in service management, report finds based on customer studies by independent analyst firm ovum summit, ibm (nyse: ibm) today announced that it has been identified as one of the most strategic vendors in the it service management (itsm) market.",RedNova,"IBM Software Leads in Service Management, Report Finds",42,0.20532319391634982,2007.0,3.0,1
9565,"greenspan says didn't see subprime storm brewing washington (reuters) - former federal reserve chairman alan greenspan said he was late to see the storm gathering around mortgage lending practices and commended his successor ben bernanke's handling of the crisis, saying he would likely be responding in a similar fashion.",Reuters,Greenspan says didn't see subprime storm brewing,49,0.14860681114551083,2007.0,9.0,1
9566,"dow flat; s&p, nasdaq fall as investors shun risk new york (reuters) - the dow was flat as bargain hunters bought some defensive large-cap stocks, while the s&p 500 and the nasdaq fell on monday as the latest round of the global equity sell-off gave investors a reason to avoid risk.",Reuters,"Dow flat; S&P, Nasdaq fall as investors shun risk",51,0.17253521126760563,2007.0,3.0,1
9567,"flooding forces evacuations in 3 states wheeling, w.va. - hundreds of people evacuated their homes sunday in parts of ohio, west virginia and pennsylvania as rivers and small streams were swollen beyond their banks by the torrential rain dumped by remnants of hurricane ivan...",RedNova,Flooding Forces Evacuations in 3 States,44,0.14028776978417265,,,0
9568,"it's not easy to step up after wallowing in nba our valiant little men's national basketball team fought its big, beating heart out last night and came up just shy of a chance for the olympic enchilada.",Newsday,It&#39;s not easy to step up after wallowing in NBA,37,0.2512315270935961,,,0
9569,"kings thumbnails when, where: tonight, 7:30, at td banknorth garden. tv, radio: csn, weei (850). records: sacramento is 8-12 (fourth in the pacific division); boston is 17-2 (first in the atlantic division). scoring: kevin martin 24.5, ron artest 20.3, john salmons 15.5. rebounds: brad miller 8.3, artest 6.5, mikki moore 5.4. assists: artest 4.3, beno udrih 4.1, salmons 3.1. head to head: ...",New,Kings thumbnails,63,0.04040404040404041,2007.0,12.0,1
9570,"russian security officials say 10 of beslan school raiders ... moscow sept 9 - ten of the raiders who seized a school and took some 1,200 people hostage have been identified - and six of them came from chechnya, where separatist insurgents have been fighting russian forces for five years, security officials said",Utusan,Russian security officials say 10 of Beslan school raiders <b>...</b>,53,0.2197452229299363,2004.0,9.0,1
9571,"blair, chirac seek common ground marking the 100th anniversary of the diplomatic agreement that ended centuries of war and conflict between france and britain, president jacques chirac of france yesterday began a two-day visit with prime ...",Topix.Net,"Blair, Chirac seek common ground",37,0.1322314049586777,2004.0,11.0,1
9572,"gold soars on dollar's record drop the us dollar fell to a record low monday, and gold soared to a 16-year high as both commodities reflected growing anxiety over the united states' policies.",Chicago,Gold soars on dollar&#39;s record drop,33,0.19791666666666666,,,0
9573,"black stars featured on new audio bible \ (ap)\ ap - forest whitaker, an oscar winner for his portrayal of ruthless dictator idi amin, is reversing direction to play one of the bible's most beloved figures in a new audio version of the old testament.",Yahoo,"Black stars featured on new audio Bible \
    (AP)\
",45,0.20717131474103587,2007.0,7.0,1
9574,"cheney calls iran an obstacle to peace leesburg, virginia (reuters) - vice president dick cheney on sunday described tehran as an obstacle to middle east peace and warned of ""serious consequences"" if it did not comply with the west's demands to halt sensitive nuclear work.",Reuters,Cheney calls Iran an obstacle to peace,45,0.1386861313868613,2007.0,10.0,1
9575,"chinese activist to be tried for inciting subversion beijing, feb. 14 -- an activist who helped organize a petition complaining that chinese want ""human rights, not the olympics"" will be tried for inciting subversion against the state, his lawyer said thursday.",Washington, Chinese Activist to Be Tried for Inciting Subversion ,41,0.20610687022900764,2008.0,2.0,1
9576,seau's fist-pumping nfl days finally end \ (ap)\ ap - the seau punch has finally run out of juice. junior seau retired from the nfl on monday after 13 seasons as the live-wire leader of his hometown san diego chargers and three less-productive years with the miami dolphins.,Yahoo,"Seau's fist-pumping NFL days finally end \
    (AP)\
",48,0.19272727272727272,2006.0,8.0,1
